ID,age,Education,Marital_Status, Income ,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country,Total_spend,Campaign_Acceptance_Score,TotalPurchase 
2546,37,2n Cycle,Single,31878,0,1,22/06/2014 00:00,7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,0,Spain,70,0,9
3005,22,Graduation,Single,83528,0,0,01/05/2014 00:00,7,530,117,678,134,44,147,1,4,10,8,1,1,0,0,1,0,1,0,Spain,1650,2,24
8318,35,Graduation,Together,90300,0,0,03/01/2014 00:00,7,594,134,786,33,134,57,0,5,6,8,1,0,0,1,0,0,0,0,Spain,1738,1,20
2930,36,Master,Single,68092,0,0,16/12/2013 00:00,7,852,60,207,78,36,48,2,2,6,10,5,0,0,0,0,0,0,0,Saudi Arabia,1281,0,25
8216,42,Master,Married,53761,1,1,11/10/2013 00:00,7,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,0,Australia,325,0,22
1212,41,Graduation,Married,52845,1,0,13/08/2013 00:00,7,384,25,292,130,41,64,3,8,8,6,6,1,0,0,0,0,0,0,Spain,936,1,31
2541,38,Graduation,Married,24027,1,0,09/06/2013 00:00,7,14,7,11,11,0,5,2,2,0,3,8,0,0,0,0,0,0,0,Spain,48,0,15
10659,35,2n Cycle,Together,7500,1,0,07/05/2013 00:00,7,2,8,11,3,8,21,4,3,2,2,7,0,0,0,0,0,0,0,India,53,0,18
10905,59,Graduation,Together,42586,1,1,29/10/2012 00:00,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,1,0,Spain,252,0,24
8910,59,Graduation,Together,42586,1,1,29/10/2012 00:00,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,1,0,Spain,252,0,24
7349,41,Basic,Together,9722,1,0,02/10/2012 00:00,7,6,17,16,6,16,42,4,3,1,3,8,0,0,0,0,0,1,0,Spain,103,0,19
7872,39,PhD,Married,86836,0,0,12/09/2012 00:00,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,1,0,Spain,557,3,28
4290,42,Graduation,Married,30467,1,0,19/03/2014 00:00,8,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0,0,Canada,24,0,11
7408,62,PhD,Married,54549,0,1,03/03/2014 00:00,8,216,2,6,0,0,9,2,5,1,4,7,0,0,0,0,0,0,0,Saudi Arabia,233,0,19
9986,32,Graduation,Together,19444,1,0,22/02/2014 00:00,8,16,0,23,3,2,10,3,4,1,2,7,0,0,0,0,0,1,0,Saudi Arabia,54,0,17
8235,58,Master,Together,69245,0,1,24/01/2014 00:00,8,428,30,214,80,30,61,2,6,5,10,3,0,0,0,0,0,0,0,Saudi Arabia,843,0,26
10949,51,PhD,Divorced,72968,0,0,16/12/2013 00:00,8,1092,37,592,145,37,55,1,5,5,8,3,0,0,0,1,0,1,0,Spain,1958,1,22
7284,61,Graduation,Married,48686,1,2,04/12/2013 00:00,8,10,0,7,2,0,1,1,1,0,2,8,0,0,0,0,0,0,0,Spain,20,0,12
9529,24,Graduation,Married,73687,0,0,28/11/2013 00:00,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,1,0,Saudi Arabia,1627,1,24
9930,70,PhD,Single,82716,0,0,05/11/2013 00:00,8,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,0,Canada,1167,0,30
10270,33,2n Cycle,Married,35523,1,0,03/10/2013 00:00,8,11,5,22,12,5,11,2,3,0,3,7,0,0,0,0,0,0,0,Germany,66,0,15
760,39,PhD,Divorced,60554,1,0,09/08/2013 00:00,8,588,7,76,110,15,15,2,8,4,9,6,0,0,0,0,0,0,0,Saudi Arabia,811,0,29
5519,58,Graduation,Together,64090,0,1,07/08/2013 00:00,8,316,58,161,76,51,135,1,6,9,4,5,0,0,0,0,0,1,0,Saudi Arabia,797,0,25
232,49,Graduation,Single,61559,0,1,17/07/2013 00:00,8,279,83,88,32,14,34,1,4,2,10,3,0,0,0,0,0,0,0,Spain,530,0,20
3009,52,PhD,Widow,71670,0,0,09/07/2013 00:00,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1,1,0,Spain,1766,3,21
6518,63,PhD,Widow,67680,0,1,11/06/2013 00:00,8,546,0,48,0,6,6,1,7,3,8,5,0,0,0,0,0,0,0,Australia,606,0,24
10669,33,Graduation,Married,54386,0,1,17/05/2013 00:00,8,277,21,64,62,21,25,2,3,2,10,3,0,0,0,0,0,0,0,Spain,470,0,20
5682,61,PhD,Single,64108,0,1,23/03/2013 00:00,8,948,10,86,13,21,21,4,6,9,11,5,0,0,0,0,0,0,0,Australia,1099,0,35
1570,63,PhD,Together,69702,0,1,19/02/2013 00:00,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,0,Spain,1039,0,30
1497,62,Graduation,Single,47958,0,1,19/01/2013 00:00,8,268,11,88,15,3,22,2,6,3,5,5,0,0,0,0,0,0,0,Saudi Arabia,407,0,21
9723,54,Graduation,Married,67716,0,1,10/01/2013 00:00,8,530,142,217,62,9,56,4,7,4,13,5,0,1,0,0,0,0,0,Canada,1016,1,33
7261,43,Graduation,Together,34600,1,1,01/01/2013 00:00,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,1,0,Spain,318,0,25
2452,43,Graduation,Together,34600,1,1,01/01/2013 00:00,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,1,0,Spain,318,0,25
5621,45,Graduation,Married,48752,1,1,12/12/2012 00:00,8,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,1,0,Spain,316,0,26
10995,26,2n Cycle,Married,15716,1,0,12/11/2012 00:00,8,16,5,30,8,7,26,3,3,0,4,8,0,0,0,0,0,0,1,Saudi Arabia,92,0,18
7373,62,PhD,Divorced,46610,0,2,29/10/2012 00:00,8,96,12,96,33,22,43,6,4,1,6,6,0,0,0,0,0,1,0,Australia,302,0,23
5331,37,Graduation,Married,74985,0,0,11/09/2012 00:00,8,587,51,898,247,0,86,1,3,6,7,2,0,0,0,0,0,0,0,Germany,1869,0,19
263,69,PhD,Single,45576,0,0,28/05/2014 00:00,9,56,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,1,0,Spain,145,0,16
4619,69,PhD,Single,113734,0,0,28/05/2014 00:00,9,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,0,Spain,277,0,28
940,27,Graduation,Single,57100,1,0,18/05/2014 00:00,9,158,11,99,15,11,17,2,3,2,7,3,0,0,0,0,0,0,0,Saudi Arabia,311,0,17
10084,42,Graduation,Married,24434,2,0,18/05/2014 00:00,9,3,2,8,20,0,17,2,2,1,2,7,0,0,0,0,0,0,0,India,50,0,14
6019,43,PhD,Married,37126,1,0,30/03/2014 00:00,9,45,3,9,4,4,7,1,1,2,2,6,1,0,0,0,0,1,0,Spain,72,1,12
1463,56,Graduation,Single,45160,1,1,29/03/2014 00:00,9,8,2,5,3,0,3,1,1,0,2,7,0,0,0,0,0,0,0,Australia,21,0,11
6424,37,Graduation,Together,33178,1,0,30/01/2014 00:00,9,12,6,2,11,2,16,1,1,0,3,4,0,0,0,0,0,0,0,Spain,49,0,9
8233,64,Master,Widow,64866,0,1,26/01/2014 00:00,9,508,5,21,7,5,10,4,7,3,7,5,0,1,0,0,0,0,0,Canada,556,1,26
1515,39,Master,Together,34176,0,1,22/01/2014 00:00,9,11,2,7,4,2,2,1,1,0,3,3,0,0,0,0,0,0,0,Canada,28,0,8
10855,46,Master,Single,50014,1,0,22/01/2014 00:00,9,234,14,77,19,10,42,2,4,1,8,5,0,0,0,0,0,0,0,Spain,396,0,20
10909,66,Graduation,Married,92344,0,0,15/01/2014 00:00,9,992,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0,0,0,Australia,1899,2,21
3376,44,Master,Divorced,55282,1,0,13/12/2013 00:00,9,125,6,73,8,4,19,1,3,1,6,4,0,0,0,0,0,0,0,Spain,235,0,15
10232,51,PhD,Divorced,48799,0,1,05/11/2013 00:00,9,174,18,81,28,6,24,3,3,2,7,3,0,0,0,0,0,0,0,Spain,331,0,18
5547,32,PhD,Married,84169,0,0,07/08/2013 00:00,9,1478,19,403,0,19,0,1,7,6,6,3,0,1,1,0,0,1,0,Spain,1919,2,23
8362,32,PhD,Married,84169,0,0,07/08/2013 00:00,9,1478,19,403,0,19,0,1,7,6,6,3,0,1,1,0,0,1,0,Saudi Arabia,1919,2,23
3524,43,Master,Single,39763,1,0,04/08/2013 00:00,9,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,1,0,Spain,167,0,19
10095,39,PhD,Divorced,74165,0,0,01/05/2013 00:00,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,0,Canada,1293,0,22
8897,49,Graduation,Single,42720,1,1,24/04/2013 00:00,9,392,5,91,28,26,112,8,7,3,7,8,0,0,0,0,0,1,0,Germany,654,0,33
466,70,Graduation,Married,65275,0,0,03/04/2013 00:00,9,388,14,218,91,14,21,1,4,3,13,2,0,0,0,0,0,0,0,Spain,746,0,23
11025,53,Graduation,Married,36443,1,1,03/02/2013 00:00,9,65,0,46,4,3,20,4,3,1,3,8,0,0,0,0,0,0,0,Spain,138,0,19
2387,62,Master,Together,43776,1,1,03/02/2013 00:00,9,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,1,0,Saudi Arabia,275,0,25
1618,49,Graduation,Together,56046,0,0,02/01/2013 00:00,9,577,0,64,0,0,51,2,10,1,8,8,1,0,0,0,0,1,0,Germany,692,1,29
25,56,Graduation,Married,65148,0,1,16/11/2012 00:00,9,460,35,422,33,12,153,2,6,6,7,4,0,0,0,0,0,0,0,Canada,1115,0,25
3277,59,Graduation,Divorced,49431,0,1,03/08/2012 00:00,9,219,3,100,26,0,17,2,7,1,5,8,0,0,0,0,0,0,0,Spain,365,0,23
8566,53,PhD,Together,32583,1,1,15/06/2014 00:00,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,Spain,9,0,11
2634,35,Master,Single,16653,1,0,18/04/2014 00:00,10,5,7,31,15,4,7,3,2,1,3,6,0,0,0,0,0,1,0,Spain,69,0,15
8036,43,2n Cycle,Together,26850,1,1,18/04/2014 00:00,10,31,1,13,7,2,9,4,2,1,4,4,0,0,0,0,0,0,0,Spain,63,0,15
8159,46,Graduation,Married,51287,1,1,01/04/2014 00:00,10,117,0,22,13,0,30,3,4,1,3,7,0,0,0,0,0,0,0,Spain,182,0,18
7628,41,2n Cycle,Married,43050,1,0,18/03/2014 00:00,10,30,5,24,6,3,8,2,2,0,4,5,0,0,0,0,0,0,0,Spain,76,0,13
9597,45,Graduation,Married,73448,0,0,10/02/2014 00:00,10,236,106,189,23,41,130,1,7,2,9,4,0,0,0,0,0,0,0,Canada,725,0,23
1384,22,Basic,Married,17256,1,0,23/11/2013 00:00,10,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,0,USA,62,1,15
10150,53,Graduation,Single,86429,0,0,21/11/2013 00:00,10,464,28,873,29,18,37,0,7,4,7,2,0,0,0,1,0,1,0,Saudi Arabia,1449,1,20
3885,31,PhD,Married,33569,1,0,16/10/2013 00:00,10,16,2,18,3,0,24,1,1,1,2,8,1,0,0,0,0,1,0,Spain,63,1,13
11003,34,2n Cycle,Together,25130,1,0,02/10/2013 00:00,10,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0,0,Canada,50,0,14
8026,62,Graduation,Married,62998,0,1,30/09/2013 00:00,10,120,58,73,65,89,58,5,5,4,5,5,0,0,0,0,0,0,0,Canada,463,0,24
577,38,2n Cycle,Together,26907,1,1,20/08/2013 00:00,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0,Spain,22,0,13
8702,38,2n Cycle,Together,26907,1,1,20/08/2013 00:00,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0,Australia,22,0,13
5429,66,PhD,Married,45579,0,1,20/08/2013 00:00,10,145,1,33,2,1,1,1,4,1,4,6,0,0,0,0,0,0,0,Spain,183,0,16
977,57,Graduation,Together,47320,0,1,01/08/2013 00:00,10,200,19,111,50,15,19,6,5,1,8,6,0,0,0,0,0,0,0,Canada,414,0,26
2793,38,PhD,Divorced,70179,0,1,21/07/2013 00:00,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,0,Saudi Arabia,1034,0,31
1071,38,PhD,Divorced,70179,0,1,21/07/2013 00:00,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,0,USA,1034,0,31
5074,28,Master,Married,28072,1,0,08/07/2013 00:00,10,30,0,10,2,0,5,1,1,0,3,7,0,0,0,0,0,0,0,Canada,47,0,12
2632,60,Graduation,Married,50501,1,1,18/06/2013 00:00,10,297,0,38,13,0,152,7,5,4,4,6,1,0,0,0,0,1,0,India,500,1,26
6404,45,Graduation,Together,58917,1,2,24/03/2013 00:00,10,151,7,89,0,7,28,5,4,1,6,5,0,0,0,0,0,0,0,Saudi Arabia,282,0,21
10240,65,Graduation,Together,69372,0,0,19/02/2013 00:00,10,997,26,269,34,13,42,1,10,4,6,4,0,1,1,0,0,1,0,Canada,1381,2,25
2521,43,Master,Married,35178,1,0,10/01/2013 00:00,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,1,0,Spain,59,1,12
4301,43,Master,Married,35178,1,0,10/01/2013 00:00,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,1,0,Australia,59,1,12
7381,46,Graduation,Divorced,75693,0,0,06/12/2012 00:00,10,797,153,293,72,97,30,1,11,4,6,4,0,1,1,1,0,1,0,Spain,1442,3,26
2407,32,Graduation,Married,69109,0,0,09/11/2012 00:00,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,1,0,USA,1555,1,24
9064,32,Graduation,Married,69109,0,0,09/11/2012 00:00,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,1,0,Spain,1555,1,24
5067,20,Graduation,Together,80134,0,0,14/02/2014 00:00,11,966,26,282,52,26,26,1,2,7,11,5,0,1,1,1,1,0,0,Spain,1378,4,26
10281,44,Graduation,Divorced,64713,1,0,07/02/2014 00:00,11,180,60,241,13,54,54,2,5,5,7,4,0,0,0,0,0,1,0,Australia,602,0,23
11191,28,Graduation,Divorced,41411,0,0,07/12/2013 00:00,11,37,32,38,11,3,18,1,2,1,4,6,0,0,0,0,0,0,0,Spain,139,0,14
2552,59,PhD,Single,55521,1,2,22/10/2013 00:00,11,416,0,26,0,0,4,9,6,3,6,7,0,1,0,0,0,1,0,Spain,446,1,31
6720,46,Master,Together,43795,0,1,16/10/2013 00:00,11,314,11,53,4,3,107,3,7,3,4,7,0,1,0,0,0,1,0,Spain,492,1,24
4557,44,Graduation,Together,22070,1,0,04/10/2013 00:00,11,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,0,Saudi Arabia,67,0,14
1183,65,Master,Married,36408,1,1,21/09/2013 00:00,11,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,0,Germany,22,0,10
4186,64,Graduation,Together,34026,1,1,05/08/2013 00:00,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,Canada,76,0,14
1419,64,Graduation,Together,34026,1,1,05/08/2013 00:00,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,Spain,76,0,14
967,38,Graduation,Married,46049,1,1,21/07/2013 00:00,11,342,9,112,19,14,19,10,5,2,9,7,0,0,0,0,0,1,0,Spain,515,0,33
1048,42,Master,Married,35641,1,0,14/07/2013 00:00,11,63,3,67,8,9,28,2,3,1,4,7,0,0,0,0,0,1,0,Saudi Arabia,178,0,17
9262,30,2n Cycle,Together,32414,0,0,04/07/2013 00:00,11,20,6,5,0,9,12,1,1,0,3,7,1,0,0,0,0,0,0,Saudi Arabia,52,1,12
3427,59,PhD,Married,59821,0,1,12/04/2013 00:00,11,629,0,70,0,0,35,6,11,2,7,8,0,0,0,0,0,0,0,Saudi Arabia,734,0,34
5892,34,Graduation,Married,34968,1,0,10/04/2013 00:00,11,158,6,45,8,2,2,7,3,2,5,7,0,0,0,0,0,0,0,Saudi Arabia,221,0,24
8911,47,PhD,Married,56320,0,1,08/04/2013 00:00,11,201,53,172,116,77,83,3,5,4,9,4,0,0,0,0,0,0,0,Spain,702,0,25
6606,45,Master,Married,70091,1,0,31/03/2013 00:00,11,964,34,137,15,0,11,2,5,2,10,8,0,1,0,0,0,0,0,Spain,1161,1,27
2677,58,Graduation,Together,46097,0,1,31/03/2013 00:00,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,0,Saudi Arabia,241,0,19
252,51,PhD,Divorced,41003,0,0,17/03/2013 00:00,11,123,133,142,71,44,88,1,6,2,8,6,0,0,0,0,0,0,0,Saudi Arabia,601,0,23
9860,55,Graduation,Together,44911,0,1,15/03/2013 00:00,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,0,Spain,215,0,19
1388,39,Graduation,Single,33249,1,0,20/02/2013 00:00,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0,Australia,112,0,14
979,39,Graduation,Single,33249,1,0,20/02/2013 00:00,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0,Spain,112,0,14
7494,64,PhD,Divorced,42873,1,1,21/01/2013 00:00,11,209,0,40,3,2,15,4,6,1,4,8,0,0,0,0,0,0,0,Canada,269,0,23
10490,45,PhD,Married,51039,1,1,10/12/2012 00:00,11,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,0,Australia,417,0,21
3403,56,PhD,Together,78952,0,1,24/09/2012 00:00,11,1170,19,594,99,76,134,2,2,5,12,6,0,0,0,0,0,0,0,Spain,2092,0,27
2715,48,Master,Divorced,29435,1,1,06/08/2012 00:00,11,70,3,37,4,2,64,4,3,2,2,9,0,0,0,0,0,1,0,Canada,180,0,20
4828,60,Graduation,Divorced,79865,0,1,18/06/2014 00:00,12,71,99,278,185,121,38,1,5,10,5,1,0,0,0,0,0,0,0,Saudi Arabia,792,0,22
3312,26,Graduation,Single,34176,1,0,12/05/2014 00:00,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0,India,89,0,17
11176,44,PhD,Together,65968,0,1,12/05/2014 00:00,12,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0,0,Canada,495,0,21
1446,58,Master,Single,86424,0,0,05/04/2014 00:00,12,387,68,569,89,45,68,1,6,9,12,1,0,0,0,0,0,0,0,Saudi Arabia,1226,0,29
9699,48,Graduation,Divorced,67272,0,1,21/12/2013 00:00,12,357,35,271,28,28,14,3,6,2,12,5,0,0,0,0,0,0,0,Spain,733,0,28
9790,57,Graduation,Single,78499,0,0,23/11/2013 00:00,12,912,72,170,47,36,97,1,11,3,4,4,0,0,1,0,0,1,0,Canada,1334,1,23
2324,42,Graduation,Together,77044,0,1,27/10/2013 00:00,12,625,38,242,50,34,76,2,7,11,11,4,1,0,0,0,0,0,0,Spain,1065,1,35
5080,21,Graduation,Single,70515,0,0,21/10/2013 00:00,12,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,1,0,Mexico,1258,0,19
4992,39,Master,Together,17459,1,0,19/09/2013 00:00,12,6,4,16,3,10,30,3,3,1,2,7,0,0,0,0,0,1,0,Spain,69,0,16
7849,44,PhD,Married,80336,0,0,09/09/2013 00:00,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,0,Spain,1052,0,26
4808,58,Graduation,Married,15759,0,0,05/09/2013 00:00,12,1,2,5,6,0,3,1,1,0,2,7,0,0,0,0,0,0,0,Spain,17,0,11
10401,38,2n Cycle,Together,26326,0,0,04/09/2013 00:00,12,1,0,5,0,3,9,1,0,0,3,3,0,0,0,0,0,0,1,Germany,18,0,7
7793,38,Graduation,Together,62061,0,1,31/08/2013 00:00,12,641,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0,0,Spain,800,1,30
9303,38,Graduation,Married,5305,0,1,30/07/2013 00:00,12,12,4,7,1,3,5,0,1,0,0,13,0,0,0,0,0,0,0,India,32,0,14
6853,32,Master,Single,75777,0,0,04/07/2013 00:00,12,712,26,538,69,13,80,1,3,6,11,1,0,1,1,0,0,1,0,Australia,1438,2,22
7366,32,Master,Single,75777,0,0,04/07/2013 00:00,12,712,26,538,69,13,80,1,3,6,11,1,0,1,1,0,0,1,0,India,1438,2,22
9780,43,Master,Together,71499,0,1,25/06/2013 00:00,12,465,25,132,136,0,37,2,8,3,13,4,0,0,0,0,0,0,0,Spain,795,0,30
7573,36,PhD,Single,31626,1,0,10/05/2013 00:00,12,39,1,9,2,1,34,1,2,1,2,7,1,0,0,0,0,1,0,Germany,86,1,13
1379,22,Master,Together,42670,0,0,27/04/2013 00:00,12,154,2,46,20,4,15,1,4,2,4,4,0,0,0,0,0,0,0,Saudi Arabia,241,0,15
8923,41,Graduation,Single,83917,0,0,18/04/2013 00:00,12,514,22,732,42,198,79,1,6,7,7,3,0,0,0,0,0,1,0,Spain,1587,0,24
3547,45,Master,Together,41021,1,0,30/12/2012 00:00,12,14,7,9,6,16,12,2,2,0,3,6,0,0,0,0,0,1,0,Saudi Arabia,64,0,13
8707,58,Graduation,Married,79456,0,0,22/08/2012 00:00,12,565,42,548,64,83,99,1,5,6,4,3,0,0,0,0,0,1,0,Spain,1401,0,19
1891,34,Master,Divorced,78789,0,0,08/08/2012 00:00,12,667,50,850,21,83,83,1,4,6,5,2,0,0,0,0,0,1,0,Spain,1754,0,18
6271,62,PhD,Married,50870,0,1,19/06/2014 00:00,13,53,0,8,0,0,2,1,2,0,3,5,0,0,0,0,0,0,0,Spain,63,0,11
9635,31,Master,Married,35876,0,0,20/04/2014 00:00,13,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,0,Spain,129,0,14
9727,57,Graduation,Married,23539,0,0,28/02/2014 00:00,13,4,24,11,16,1,25,1,2,0,4,6,0,0,0,0,0,0,0,Canada,81,0,13
6205,47,Master,Single,32557,1,0,24/02/2014 00:00,13,34,3,29,0,4,10,3,2,1,3,5,0,0,0,0,0,1,0,Canada,80,0,14
10681,44,2n Cycle,Married,62466,0,1,15/01/2014 00:00,13,129,129,259,168,121,83,5,6,3,12,4,0,0,0,0,0,0,0,Spain,889,0,30
5156,44,2n Cycle,Married,62466,0,1,15/01/2014 00:00,13,129,129,259,168,121,83,5,6,3,12,4,0,0,0,0,0,0,0,Spain,889,0,30
3050,48,Graduation,Married,54198,1,1,17/12/2013 00:00,13,185,0,28,3,2,17,6,3,1,6,4,0,0,0,0,0,0,0,Spain,235,0,20
8164,36,PhD,Married,82170,0,0,25/11/2013 00:00,13,1023,93,651,49,55,37,1,5,6,7,2,0,0,0,0,0,0,0,Saudi Arabia,1908,0,21
5626,50,PhD,Single,61798,0,0,23/11/2013 00:00,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,0,Spain,463,0,20
7600,22,Basic,Single,15253,1,0,28/10/2013 00:00,13,1,3,3,8,1,13,2,1,0,3,7,0,0,0,0,0,0,0,Canada,29,0,13
6406,26,Master,Married,78285,0,0,28/10/2013 00:00,13,647,107,391,175,67,40,1,6,4,10,3,0,0,0,0,0,0,0,Germany,1427,0,24
7002,59,Graduation,Single,62535,0,1,03/10/2013 00:00,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,0,Spain,398,0,17
8234,41,Basic,Together,27190,1,0,15/08/2013 00:00,13,1,6,7,0,1,3,1,1,0,2,8,1,0,0,0,0,1,0,Spain,18,1,12
6116,46,2n Cycle,Married,48985,0,1,05/07/2013 00:00,13,19,13,18,10,7,8,1,1,1,3,3,0,0,0,0,0,0,0,Spain,75,0,9
291,44,Graduation,Married,72940,0,0,19/06/2013 00:00,13,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,0,Saudi Arabia,981,0,14
8779,29,2n Cycle,Married,36145,1,0,16/06/2013 00:00,13,56,4,76,17,1,18,4,4,1,3,9,1,0,0,0,0,1,0,USA,172,1,21
4931,37,Graduation,Together,157146,0,0,29/04/2013 00:00,13,1,0,1725,2,1,1,0,0,28,0,1,0,0,0,0,0,0,0,Saudi Arabia,1730,0,29
1650,54,Master,Married,81843,0,0,22/04/2013 00:00,13,779,86,537,34,69,138,1,5,9,12,3,0,0,0,0,0,0,0,Spain,1643,0,30
9701,26,Graduation,Together,41883,1,0,19/03/2013 00:00,13,32,34,41,73,16,116,3,4,2,3,7,0,0,0,0,0,0,0,Canada,312,0,19
6431,50,PhD,Married,45759,1,1,23/02/2013 00:00,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,India,68,0,14
10789,50,PhD,Married,45759,1,1,23/02/2013 00:00,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,Spain,68,0,14
5302,28,Graduation,Together,78394,0,0,15/02/2013 00:00,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,1,0,Spain,1428,0,18
4459,25,Graduation,Single,30279,1,0,30/12/2012 00:00,13,10,4,14,4,4,1,1,1,0,3,8,0,0,0,0,0,0,0,Spain,37,0,13
10642,25,Graduation,Single,30279,1,0,30/12/2012 00:00,13,10,4,14,4,4,1,1,1,0,3,8,0,0,0,0,0,0,0,Spain,37,0,13
9213,44,Graduation,Widow,31880,1,0,31/10/2012 00:00,13,4,1,5,2,0,3,1,1,0,2,8,0,0,0,0,0,0,0,Spain,15,0,12
3678,41,Graduation,Widow,60208,1,1,07/10/2012 00:00,13,488,23,71,15,0,59,11,8,3,7,7,0,1,0,0,0,1,0,Spain,656,1,36
3698,31,Graduation,Together,78687,0,0,09/08/2012 00:00,13,817,185,687,145,55,241,1,4,6,8,2,0,0,1,0,0,1,0,Spain,2130,1,21
5929,41,PhD,Married,37401,1,0,06/05/2014 00:00,14,19,3,19,3,1,3,2,2,0,3,7,0,0,0,0,0,0,0,Spain,48,0,14
10795,41,PhD,Married,37401,1,0,06/05/2014 00:00,14,19,3,19,3,1,3,2,2,0,3,7,0,0,0,0,0,0,0,India,48,0,14
4390,60,Graduation,Together,75315,0,1,15/04/2014 00:00,14,459,15,171,142,23,31,2,5,4,12,2,0,0,0,0,0,0,0,Saudi Arabia,841,0,25
9362,49,Graduation,Single,69263,0,1,05/03/2014 00:00,14,492,5,32,13,5,21,1,9,1,7,6,0,1,0,0,0,0,0,Canada,568,1,24
1577,68,Graduation,Married,78569,0,0,19/02/2014 00:00,14,558,79,622,207,175,95,1,4,6,4,1,0,0,1,0,0,1,0,Spain,1736,1,16
4609,48,PhD,Married,57705,0,1,11/01/2014 00:00,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,0,Spain,486,0,24
7143,59,2n Cycle,Together,74805,0,1,06/11/2013 00:00,14,209,162,209,41,162,37,5,4,7,10,2,0,0,0,0,0,0,0,Spain,820,0,28
1729,53,PhD,Together,66426,0,1,02/10/2013 00:00,14,1043,24,97,32,24,157,2,3,5,10,6,0,0,0,0,0,0,0,Spain,1377,0,26
10664,65,Master,Widow,51529,0,1,07/09/2013 00:00,14,400,4,35,6,0,22,2,9,1,5,8,0,0,0,0,0,0,0,Spain,467,0,25
5029,68,Graduation,Married,18100,0,0,06/08/2013 00:00,14,3,1,2,4,3,1,1,0,0,3,5,0,0,0,0,0,0,0,Spain,14,0,9
